item_id	path_type	path	assigned_agent	bytes	sha16	depth	core_descendant_files	reason
REFLECTION_IMPROVE-HZ-177	file	scripts/lib/config-loader.sh	agent_27	4969	278d718f8647547b	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-178	file	scripts/lib/model-router.sh	agent_28	2235	fb9a23884eef2c07	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-179	file	scripts/lib/monitor-common.sh	agent_29	17635	128311597af8de05	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-180	file	scripts/lib/monitor-skill.sh	agent_30	18174	bbbaf71cea30aebd	3		runtime script implementing workflow, routing, monitor, validation, or state behavior
REFLECTION_IMPROVE-HZ-181	file	skills/ask-codex/SKILL.md	agent_01	1983	9245320c5b34ac8f	3		skill instruction defining algorithmic workflow behavior
REFLECTION_IMPROVE-HZ-182	file	skills/humanize-gen-plan/SKILL.md	agent_02	3927	a854208a4bc362bf	3		skill instruction defining algorithmic workflow behavior
REFLECTION_IMPROVE-HZ-183	file	skills/humanize-rlcr/SKILL.md	agent_03	4364	224624e7fb17f5e7	3		skill instruction defining algorithmic workflow behavior
REFLECTION_IMPROVE-HZ-184	file	skills/humanize/SKILL.md	agent_04	8801	d531fcde8b212a93	3		skill instruction defining algorithmic workflow behavior
REFLECTION_IMPROVE-HZ-185	file	tests/robustness/test-base-branch-detection.sh	agent_05	6042	8f1b2a450a732504	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-186	file	tests/robustness/test-cancel-security-robustness.sh	agent_06	14738	7a605131df07cf26	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-187	file	tests/robustness/test-concurrent-state-robustness.sh	agent_07	16008	ab16a8edd4b61795	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-188	file	tests/robustness/test-git-operations-robustness.sh	agent_08	14267	fcf81f78483f8332	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-189	file	tests/robustness/test-goal-tracker-robustness.sh	agent_09	14003	e44645348a68758a	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-190	file	tests/robustness/test-hook-input-robustness.sh	agent_10	22458	bd62ce59be3cb3a4	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-191	file	tests/robustness/test-hook-system-robustness.sh	agent_11	23750	f6f190bcdc210dbd	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-192	file	tests/robustness/test-path-validation-robustness.sh	agent_12	13568	0296556c66dd70e2	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-193	file	tests/robustness/test-plan-file-robustness.sh	agent_13	15364	9fc75deaaaaaa924	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-194	file	tests/robustness/test-pr-loop-api-fetch.sh	agent_14	499	bf55e82b31920d3b	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-195	file	tests/robustness/test-pr-loop-api-poll.sh	agent_15	450	989d0a72cea32ae8	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-196	file	tests/robustness/test-pr-loop-api-robustness.sh	agent_16	28577	22b9338ad2c50c1d	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-197	file	tests/robustness/test-session-robustness.sh	agent_17	10115	37fe729ed010b890	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-198	file	tests/robustness/test-setup-scripts-robustness.sh	agent_18	44343	3bbbac574d376ce1	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-199	file	tests/robustness/test-state-file-robustness.sh	agent_19	13764	05d2e21897c647c1	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-200	file	tests/robustness/test-state-transition-robustness.sh	agent_20	12289	5b25c8221b76334a	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-201	file	tests/robustness/test-template-error-robustness.sh	agent_21	10937	a67c04ad89fbdc0a	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-202	file	tests/robustness/test-template-stress-robustness.sh	agent_22	8882	8df6f3689da68172	3		executable specification for core algorithm behavior
REFLECTION_IMPROVE-HZ-203	file	tests/robustness/test-timeout-robustness.sh	agent_23	7794	f97a9e59be243845	3		executable specification for core algorithm behavior
