item_id	path_type	path	bytes	sha16	depth	reason
OH_MY_HUMANIZE_MAIN-SKIP-406	directory	packages/ai/src/providers/cursor	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-407	directory	packages/coding-agent/examples/custom-tools/hello	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-408	directory	packages/coding-agent/examples/extensions/with-deps	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-409	directory	packages/coding-agent/examples/workflow-demos/branch-conditional	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-410	directory	packages/coding-agent/examples/workflow-demos/human-interactive-dev	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-411	directory	packages/coding-agent/examples/workflow-demos/loop-until-done	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-412	directory	packages/coding-agent/examples/workflow-demos/parallel-join	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-413	directory	packages/coding-agent/examples/workflow-demos/recflow-lab-audit-events-demo	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-414	directory	packages/coding-agent/src/commit/prompts	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-415	directory	packages/coding-agent/src/modes/data	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-416	directory	packages/coding-agent/src/prompts/advisor	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-417	directory	packages/coding-agent/src/prompts/agents	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-418	directory	packages/coding-agent/src/prompts/goals	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-419	directory	packages/coding-agent/src/prompts/memories	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-420	directory	packages/coding-agent/src/prompts/steering	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-421	directory	packages/coding-agent/src/prompts/system	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-422	directory	packages/coding-agent/src/prompts/tools	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-423	directory	packages/coding-agent/src/tools/puppeteer	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-424	directory	packages/coding-agent/test/fixtures/apply-patch	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-425	directory	packages/coding-agent/test/fixtures/skills	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-426	directory	packages/coding-agent/test/fixtures/skills-collision	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-427	directory	packages/coding-agent/test/marketplace/fixtures	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-428	directory	packages/utils/test/mermaid/testdata	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-429	directory	python/robomp/web/src/styles	0	-	5	no included core algorithm descendants
OH_MY_HUMANIZE_MAIN-SKIP-430	file	crates/brush-core-vendored/src/interfaces/keybindings.rs	8867	7884dbfeff320587	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-431	file	crates/brush-core-vendored/src/shell/builder.rs	8948	d823dae066260c13	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-432	file	crates/brush-core-vendored/src/shell/builtin_registry.rs	1507	99633624f8caa417	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-433	file	crates/brush-core-vendored/src/shell/callstack.rs	6273	5d83022624fb1c49	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-434	file	crates/brush-core-vendored/src/shell/completion.rs	644	2379aff8078e3a0c	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-435	file	crates/brush-core-vendored/src/shell/env.rs	1013	267d7ae49a3c2bd3	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-436	file	crates/brush-core-vendored/src/shell/execution.rs	8370	747ae180d871c478	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-437	file	crates/brush-core-vendored/src/shell/expansion.rs	1376	0598a84e69e94b39	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-438	file	crates/brush-core-vendored/src/shell/fs.rs	7019	2853605383a50c19	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-439	file	crates/brush-core-vendored/src/shell/funcs.rs	4233	341b649018161486	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-440	file	crates/brush-core-vendored/src/shell/history.rs	2780	ef85c7a7a9cea565	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-441	file	crates/brush-core-vendored/src/shell/initscripts.rs	4071	a9502673b6a2c0f8	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-442	file	crates/brush-core-vendored/src/shell/io.rs	2923	93587fd8396f5f96	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-443	file	crates/brush-core-vendored/src/shell/job_control.rs	473	209c90e143332ab9	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-444	file	crates/brush-core-vendored/src/shell/parsing.rs	2077	7c39c1afaed51368	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-445	file	crates/brush-core-vendored/src/shell/prompts.rs	2456	403bee3cfe353dc5	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-446	file	crates/brush-core-vendored/src/shell/readline.rs	1212	63a3170a53b41ca8	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-447	file	crates/brush-core-vendored/src/shell/state.rs	4290	007972d92990eb6d	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-448	file	crates/brush-core-vendored/src/shell/traps.rs	3939	0c74fbbcbf32482b	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-449	file	crates/brush-core-vendored/src/sys/fs.rs	6634	108a7d11b433617e	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-450	file	crates/brush-core-vendored/src/sys/hostname.rs	80	be160f451a2a06f8	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-451	file	crates/brush-core-vendored/src/sys/stubs.rs	496	4dd3c4f8f67c4075	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-452	file	crates/brush-core-vendored/src/sys/tokio_process.rs	1492	3ea1382cb894c2db	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-453	file	crates/brush-core-vendored/src/sys/unix.rs	608	716beaa50acff923	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-454	file	crates/brush-core-vendored/src/sys/windows.rs	544	fccfc7a0e9f99443	5	vendored third-party source; skipped as non-project algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-455	file	crates/pi-natives/src/fonts/5x8.bdf	20843	2d35ab65463d96f7	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-456	file	crates/pi-natives/src/fonts/6x12.bdf	549710	bd690faa37a6828e	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-457	file	crates/pi-natives/src/fonts/8x13.bdf	459966	57cf39e2f24007c5	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-458	file	crates/pi-natives/src/fonts/unscii-8.hex	5865	491e040ddab699f0	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-459	file	docs/skills/examples/hello-extension/README.md	1246	4c51574d63db4882	5	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-460	file	docs/skills/examples/hello-extension/index.ts	898	eddb30d5d3442f23	5	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-461	file	docs/skills/examples/hello-extension/package.json	190	571184ce3913d4fb	5	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-462	file	docs/skills/examples/mini-marketplace/README.md	1444	8204f2b1de44c5d9	5	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-463	file	docs/skills/examples/safety-hook/README.md	1148	eb976cb978512f51	5	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-464	file	docs/skills/examples/safety-hook/index.ts	921	3eedd1df85d8ab31	5	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-465	file	docs/skills/examples/safety-hook/package.json	213	a91884fc0618ac37	5	documentation outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-466	file	packages/ai/src/dialect/anthropic.md	1075	20f56654249c7343	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-467	file	packages/ai/src/dialect/deepseek.md	1032	ad3561e9674a1461	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-468	file	packages/ai/src/dialect/gemini.md	1230	757ae03e903cfad6	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-469	file	packages/ai/src/dialect/gemma.md	1282	c45fea09d9c4c5b7	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-470	file	packages/ai/src/dialect/glm.md	1124	ab36197a869686ce	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-471	file	packages/ai/src/dialect/harmony.md	1117	b217239dd62fa850	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-472	file	packages/ai/src/dialect/hermes.md	684	72815059a1209113	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-473	file	packages/ai/src/dialect/kimi.md	1091	e56094c1f111336f	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-474	file	packages/ai/src/dialect/minimax.md	1109	0d79b8423a389b2f	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-475	file	packages/ai/src/dialect/pi.md	1745	aa49393339c0c83f	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-476	file	packages/ai/src/dialect/prompt-template.md	301	9da12e59a7f2b6de	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-477	file	packages/ai/src/dialect/qwen3.md	814	5954da2d33c39a08	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-478	file	packages/ai/src/dialect/xml.md	822	f1bdb09a0f69b46e	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-479	file	packages/ai/test/data/red-circle.png	2565	8a0661c7398b69a4	5	binary or generated asset; no algorithm text/code to research
OH_MY_HUMANIZE_MAIN-SKIP-480	file	packages/ai/test/fixtures/harmony-leak-corpus.json	25811	f94cc3486c562f90	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-481	file	packages/coding-agent/examples/custom-tools/README.md	2139	57044ca07d5d0b64	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-482	file	packages/coding-agent/examples/extensions/README.md	5698	d0e6964b3abaab5f	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-483	file	packages/coding-agent/examples/extensions/api-demo.ts	2264	6efd570363e9b3f7	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-484	file	packages/coding-agent/examples/extensions/chalk-logger.ts	820	a859c8221f99fd37	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-485	file	packages/coding-agent/examples/extensions/hello.ts	747	5ef47907ef36d318	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-486	file	packages/coding-agent/examples/extensions/pirate.ts	1459	e545fb512b0e39fb	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-487	file	packages/coding-agent/examples/extensions/plan-mode.ts	15153	8d752c25aa11e4e1	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-488	file	packages/coding-agent/examples/extensions/reload-runtime.ts	1138	40530152803f002a	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-489	file	packages/coding-agent/examples/extensions/thinking-note.ts	444	c6c0d0e1ccad1678	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-490	file	packages/coding-agent/examples/extensions/tools.ts	3978	334a466a36597122	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-491	file	packages/coding-agent/examples/hooks/README.md	2462	7e2a57bcb2bb951f	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-492	file	packages/coding-agent/examples/hooks/auto-commit-on-exit.ts	1548	01a9b9d870f106b2	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-493	file	packages/coding-agent/examples/hooks/confirm-destructive.ts	1668	11e9beacabd7d0f8	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-494	file	packages/coding-agent/examples/hooks/custom-compaction.ts	4029	995c074e4bb15108	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-495	file	packages/coding-agent/examples/hooks/dirty-repo-guard.ts	1440	60c6eec9026f4c95	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-496	file	packages/coding-agent/examples/hooks/file-trigger.ts	998	ef49a48a615aa662	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-497	file	packages/coding-agent/examples/hooks/git-checkpoint.ts	1452	240fa0dc4e480ff5	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-498	file	packages/coding-agent/examples/hooks/handoff.ts	4629	7dcc38bb058754e9	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-499	file	packages/coding-agent/examples/hooks/permission-gate.ts	995	add8344359a7e8b3	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-500	file	packages/coding-agent/examples/hooks/protected-paths.ts	784	518ed53e9de9db69	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-501	file	packages/coding-agent/examples/hooks/qna.ts	3519	ad938abfb6bcd8db	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-502	file	packages/coding-agent/examples/hooks/status-line.ts	1117	81a370b268a0e375	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-503	file	packages/coding-agent/examples/sdk/01-minimal.ts	624	cc584f7e1893da84	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-504	file	packages/coding-agent/examples/sdk/02-custom-model.ts	1545	e1ff1220e1eb82b1	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-505	file	packages/coding-agent/examples/sdk/03-custom-prompt.ts	1353	dd8458b1e5301f1d	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-506	file	packages/coding-agent/examples/sdk/04-skills.ts	1311	5192b419b582fdb0	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-507	file	packages/coding-agent/examples/sdk/06-extensions.ts	2619	4897a54ff279a6cc	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-508	file	packages/coding-agent/examples/sdk/06-hooks.ts	1812	7a8d863ee86bdf28	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-509	file	packages/coding-agent/examples/sdk/07-context-files.ts	887	46559e3199c5eb6e	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-510	file	packages/coding-agent/examples/sdk/08-prompt-templates.ts	1058	e5fee55afccf973b	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-511	file	packages/coding-agent/examples/sdk/08-slash-commands.ts	1371	8499143196ca7693	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-512	file	packages/coding-agent/examples/sdk/09-api-keys-and-oauth.ts	1666	d1a471cbd24352ba	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-513	file	packages/coding-agent/examples/sdk/11-sessions.ts	1748	1f5af804e0b9b9cb	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-514	file	packages/coding-agent/examples/sdk/12-redis-sessions.ts	2281	637f0872293a0e2e	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-515	file	packages/coding-agent/examples/sdk/13-sql-sessions.ts	2550	0b5cdf93a0ee33c3	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-516	file	packages/coding-agent/examples/sdk/README.md	6567	e61ad1bf6f0059f7	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-517	file	packages/coding-agent/src/autoresearch/command-resume.md	446	fcc8691bee083269	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-518	file	packages/coding-agent/src/autoresearch/prompt-setup.md	2503	ced591fabd6863ae	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-519	file	packages/coding-agent/src/autoresearch/prompt.md	5209	f567c1ab89286597	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-520	file	packages/coding-agent/src/autoresearch/resume-message.md	508	e4a8a120632262bd	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-521	file	packages/coding-agent/src/config/mcp-schema.json	6665	0f44caf8d3681ede	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-522	file	packages/coding-agent/src/dap/defaults.json	5155	1bd33440c4d2c899	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-523	file	packages/coding-agent/src/hindsight/seeds.json	2087	dfb7c2434ed29375	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-524	file	packages/coding-agent/src/internal-urls/docs-index.generated.txt	0	e3b0c44298fc1c14	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-525	file	packages/coding-agent/src/lsp/defaults.json	12564	0045c17b38aa59fe	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-526	file	packages/coding-agent/src/markit/NOTICE	1737	ab5c7a4bdf8df34e	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-527	file	packages/coding-agent/src/prompts/bench.md	1971	a48a499003b75096	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-528	file	packages/coding-agent/src/prompts/ci-green-request.md	1660	dce154aeea522d28	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-529	file	packages/coding-agent/src/prompts/dry-balance-bench.md	439	baa58c74eef6b854	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-530	file	packages/coding-agent/src/prompts/review-custom-request.md	526	f35318ac124ddcbe	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-531	file	packages/coding-agent/src/prompts/review-headless-request.md	258	e67ef2839b65190f	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-532	file	packages/coding-agent/src/prompts/review-request.md	1569	510db8c3e72d22f8	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-533	file	packages/coding-agent/test/fixtures/assistant-message-with-thinking-code.json	8675	839baa3a7fe93310	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-534	file	packages/coding-agent/test/fixtures/before-compaction.jsonl	2367896	1350e4bb514a511b	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-535	file	packages/coding-agent/test/fixtures/chunk-edit-indent.rs	159	88ff3697b5d22ce2	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-536	file	packages/coding-agent/test/fixtures/crash-after-init-mcp.ts	1835	5f625f1c87309b9e	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-537	file	packages/coding-agent/test/fixtures/hang-during-init-mcp.ts	761	8c209c1c92536c1e	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-538	file	packages/coding-agent/test/fixtures/instructions-mcp.ts	3122	e7fa0255cdcde6b5	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-539	file	packages/coding-agent/test/fixtures/large-session.jsonl	973287	e3fd7f495fa8b9cc	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-540	file	packages/coding-agent/test/fixtures/many-tools-mcp.ts	3157	4eede6547288dc58	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-541	file	packages/coding-agent/test/fixtures/resources-no-templates-mcp.ts	2392	309bcf5587ae2905	5	asset/example/fixture surface; skipped as non-core algorithm content
OH_MY_HUMANIZE_MAIN-SKIP-542	file	packages/collab-web/src/styles/base.css	1445	9ad104ab97fcc17e	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-543	file	packages/collab-web/src/styles/tokens.css	1538	661b1d17aa504f0f	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-544	file	packages/collab-web/src/tool-render/tool-render.css	10907	20b02bcc1193e267	5	outside the core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-545	file	packages/snapcompact/research/prompts/exp02-qa-image.md	600	3cf237b582163eaa	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-546	file	packages/snapcompact/research/prompts/exp04-qa-image.md	848	7c39f92aa67e4d22	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-547	file	packages/snapcompact/research/prompts/exp05-qa-image-ctl.md	694	d45830e0cd2ee9d4	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-548	file	packages/snapcompact/research/prompts/exp05-qa-image.md	1130	50bbb374b5cfbaf3	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-549	file	packages/snapcompact/research/prompts/exp06-prov-image.md	637	faf56cdef6d5de5c	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-550	file	packages/snapcompact/research/prompts/exp06-qa-image-tag.md	701	fd67dfcd47feaed3	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-551	file	packages/snapcompact/research/prompts/exp06-qa-image.md	723	ff7c3342ec3a7a4b	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-552	file	packages/snapcompact/research/prompts/exp07-answer-bands.md	427	a2c8a75a41b98a3a	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-553	file	packages/snapcompact/research/prompts/exp07-locate.md	657	ab74158f1e1eaa90	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-554	file	packages/snapcompact/research/prompts/exp07-qa-image.md	710	593c20e98d8699d6	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-555	file	packages/snapcompact/research/prompts/exp08-archive-eager.md	1377	aa6e7acc7ccd2807	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-556	file	packages/snapcompact/research/prompts/exp08-archive-phrase.md	1250	0bca830dc1838d47	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-557	file	packages/snapcompact/research/prompts/exp08-archive.md	920	53451962ba4f3255	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-558	file	packages/snapcompact/research/prompts/exp08-zoom.md	608	cd23804924ef45fa	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-559	file	packages/snapcompact/research/prompts/exp09-frame.md	391	b6a6d91b2396ced1	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-560	file	packages/snapcompact/research/prompts/exp09-page.md	56	e7b35f9ea9162ca0	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-561	file	packages/snapcompact/research/prompts/exp09-qa.md	345	050e1956667753c1	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-562	file	packages/snapcompact/research/prompts/exp11-qa-hier.md	1177	22dbd7820abeb7e7	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-563	file	packages/snapcompact/research/prompts/exp13-extract.md	1022	f24d12fbcadc2726	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-564	file	packages/snapcompact/research/prompts/exp19-qa-doc.md	839	3c868af84811ff98	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-565	file	packages/snapcompact/research/prompts/exp21-qa-braille.md	1115	6795f941102678a5	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-566	file	packages/snapcompact/research/prompts/qa-image-cols.md	763	2a210a00f9cb89d6	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-567	file	packages/snapcompact/research/prompts/qa-image-multi.md	708	8634fd1df1746121	5	package README/changelog prose; skipped outside core algorithm subset
OH_MY_HUMANIZE_MAIN-SKIP-568	file	packages/snapcompact/research/prompts/qa-image.md	557	9aa7e60085c33edb	5	package README/changelog prose; skipped outside core algorithm subset
